var_0;var_1;var_2;var_3;var_4;var_5;var_6;var_7;var_8;var_9;var_10;var_11;var_12;var_13;var_14;var_15;var_16;var_17;var_18;var_19;var_20;var_21;var_22;var_23;var_24;err_ds_0;err_ds_1;err_ds_2;err_ds_3;err_ds_4;err_ds_5;err_ds_6;err_ds_7;err_ds_8;err_ds_9;err_ds_10;err_ds_11;err_ds_12;err_ds_13;err_ds_14;err_ds_15;err_ds_16;err_ds_17;err_ds_18;err_ds_19;err_ds_20;err_ds_21;err_ds_22;err_ds_23;err_ds_24;err_ds_25;err_ds_26;err_ds_27;err_ds_28;err_ds_29;err_mean;err_std
26;29;52;13;31;46;51;3;29;39;7;11;32;10;15;20;38;48;29;38;19;7;33;50;9;12650.524694853699;15093.236063740476;17715.95616897959;13275.993223325397;7454.312142798956;33766.128761914995;20445.604673341622;16842.928509181504;18928.019870185064;17381.057141917066;28922.958483793594;29353.959339484147;29994.71909811459;3403.1170501404945;34892.25034211237;35812.863399021684;33192.071117477506;20538.05205385571;23180.702811880004;20335.099201471858;30996.29935056525;19599.035409187774;22001.971968986458;14835.850893945033;9988.608513391933;34330.73108199309;17497.842236838675;20933.054161959055;25841.271691398855;16347.933285861825;21518.40509139061;8436.453964606031
27;19;38;18;37;12;14;9;17;7;35;25;28;20;36;44;17;48;3;13;37;31;14;36;14;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;290540.7164515678;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;1000.0;10651.35721505226;51974.149215583115
13;5;13;7;26;20;44;50;8;3;51;47;47;52;32;4;51;28;47;14;34;19;31;11;47;2540891.7465864327;3096771.17262039;3823842.8340417845;2635894.324525259;2109626.66923045;14727133.058052856;5454961.270000089;3478675.511461793;8098222.865345805;4052749.4498821204;6089005.944613826;5568653.968045811;11245616.514074877;11545117.387495419;7058004.252510927;11109168.35160632;10766045.52218084;4089558.059388616;4112539.5549330288;4605551.991239626;10223281.567321895;3239016.7671601893;6101541.454727987;3164618.2937403177;1908178.5510407442;14703204.376164615;3871014.875824941;3415693.2838243092;7139311.39668364;5120711.942005483;6169820.098544344;3644913.992005012
38;51;35;5;3;49;7;43;40;27;43;28;44;27;48;11;42;39;18;8;18;34;11;26;20;3016803.9656124036;3034218.2086448255;3434259.89010457;3127860.5146690467;2352230.326487159;8273915.371598704;4062648.1370813814;3217343.9492232488;2922150.314971738;3405687.628865792;2744975.2801095615;4243321.648594059;4178647.4137480184;2456574.0534588285;2748579.679117961;3167383.8243415672;6560909.63050232;2851768.8740109433;3780311.738100842;3133001.689969663;4030558.18604427;3150078.8513699155;5566979.752578874;3520167.4311136976;1268442.8416018467;8646472.97830274;3642231.3256021487;3522250.2788571916;3401959.2218659455;3177246.6219091364;3754632.6542819464;1561218.5274407233
49;9;11;44;44;25;33;10;43;44;33;45;46;10;11;35;49;52;43;17;27;52;29;29;16;78.56736554214062;86.07981136247876;116.62274425022244;78.52601678043101;59.42059074777625;281.943510899512;165.37620073446004;110.28274757195145;187.24775523448088;116.27472402670625;286.4574200495387;327.529645871006;426.9802226592332;136.7794217547987;293.0855992713789;318.3529478431051;294.569391083705;154.70945393164794;226.79617013468794;160.87599332379787;252.34948873458706;119.37857606400797;149.73247582422772;88.23841231120747;62.84892287443707;290.18070958120325;91.68757030794528;123.97362522506835;259.70272387016917;130.20443746574352;182.49248917772186;95.82157808760975
9;13;11;44;22;37;3;35;41;31;22;6;33;46;9;30;34;15;51;43;30;28;24;22;21;1553.1611243731695;1671.2434109361477;1998.290162741153;1549.8218483372038;961.4253117158166;4819.438278120745;2480.074407282689;1909.4516763370164;3301.94755935994;1984.6449745174916;4787.526668353296;5304.66374736497;6661.819871275828;1932.731230263977;4574.34897073228;5755.319169849016;4895.26346304369;2712.2231513686897;3615.697948151688;2850.184079317952;4312.887392508391;1979.513157300933;2804.897109193001;1575.7774743466432;1036.7622612595424;4867.268869560324;1595.6537525452384;2212.8122438382443;4015.4455646228294;2433.891159911807;3071.8062012843243;1529.4444547962948
42;35;50;21;17;38;44;14;19;44;45;17;21;18;7;26;49;11;6;18;20;10;51;33;9;46655.19959157152;44441.84978283712;58215.446173798766;49251.14151886861;25082.625113007998;167683.30338386438;81673.93556568753;55320.898098002224;87897.38955602564;56798.300675499464;114494.99725676716;152911.6761130125;229581.0452461146;19364.837723895962;137097.417597629;161337.8748065624;138407.20705592932;73892.14539739574;105853.3046530533;80033.80639115744;126856.76999878843;60224.10670244665;97209.20826531143;50304.30510091007;28594.820899340513;136246.8546666907;51600.235483570774;68735.07306365213;106102.39912631191;72951.1871906796;89493.97873994609;48577.96936481601
51;32;14;33;24;30;43;3;43;4;14;51;5;20;16;28;5;20;13;26;12;30;12;48;23;322915.1552027787;402761.67133842484;415170.9923287682;343985.6133996993;266758.8792296067;1863872.2751394743;1048060.7915707293;391579.07675498485;836211.4485011719;404468.82307851996;1546690.1778894858;1839940.9885756478;1407913.793730499;192834.45481138545;1290270.9073427399;1681586.7194959393;1886418.29956622;784437.9886804828;1022459.4950422548;1143696.1699277952;1293260.0022350643;562269.4352108649;790199.3991112441;446024.79563712294;244194.67402398342;1746167.6017403814;535699.9252022227;554148.9593216445;1598611.7704263427;638602.611316701;916707.0965277395;556822.944982654
49;39;25;45;12;12;11;12;24;42;40;51;44;47;18;49;17;43;14;17;39;26;39;6;35;136564.87410140721;168071.0723187112;192714.14249365122;139185.91485824028;100873.41401787034;706774.4703057954;372868.97424108407;181439.80043774206;225788.7594915634;186746.56120707415;309058.6615187637;145081.4382590856;350428.8730080586;26343.9698500223;319474.73244089057;273109.7232465421;564611.9103918114;305567.2473449568;249981.97856388788;226268.4508780209;401507.5037140343;215202.9771873749;262218.3485777302;219240.41001540408;130466.7607613583;718089.0020959505;184882.7678272132;228640.85861591497;264708.2379148076;191013.23905516043;266564.1691580042;156185.89234241712
44;47;10;42;39;36;33;31;41;39;46;27;7;14;22;43;18;36;40;28;9;45;24;34;3;3025733.355729576;3050384.31062106;3447209.452876078;3181343.614271911;2922791.5155415162;9243804.347793547;4448839.297671547;3393042.8774739625;3062748.6982153873;3433422.7474851203;2681433.783752592;4399458.001999458;4943064.328611818;2322383.541523755;4857169.745031357;3224208.960665628;8177327.9298094995;2749642.570835821;3647130.1170370528;3582163.6503146146;5457534.434004466;3467573.275320222;3324128.3470388073;3426254.6301381285;1337701.5956372651;8889462.588876976;2905980.4745796146;3748927.1414647317;2960691.803211269;3166195.301766732;3949258.4146433175;1794915.3289676649
40;10;9;41;20;15;50;37;47;40;17;5;29;9;52;25;3;13;17;37;43;3;35;23;4;7869444.323128749;10549102.588375235;9117956.86189585;7957929.8531755805;2769123.5615063105;19456714.327593297;27254511.86350125;8219788.057860372;5705592.821197136;8865367.112974536;7678988.647256772;5689295.964504735;2411906.0722478353;54098581.69299586;5437578.683072114;12616393.957692534;11914907.45925593;25838599.90000478;44350213.74906022;27456973.3097492;38578128.9575414;7516070.087676947;8689158.888600364;7971837.47142289;3328549.1325252424;11926672.534128195;12667475.220127573;17282002.067934882;42333225.311628334;8994533.917495007;15484887.479870973;13349443.66925054
10;42;17;28;16;19;5;35;28;3;24;22;50;30;5;49;49;15;28;26;19;36;11;20;15;421300.3953827327;474847.37668591895;491543.4933168231;434293.2698841087;252715.02971511203;1317906.4855660633;749638.7968606187;471618.86260069365;696550.224336404;483868.1805430693;1618298.218351421;1801659.1779851706;1953570.3947065705;244776.5186941248;1518127.103273395;1723240.6180308356;1643844.5503326822;732505.3433226524;1034719.0025523497;705456.22883248;1121696.7950231316;539325.7596729769;714759.6583557734;451972.3477418022;306827.7371808543;1284775.03678991;459910.2565844989;559682.0480139113;952927.4175403785;735620.5004845592;863265.8942787008;502871.0294905228
46;5;44;25;24;52;51;44;8;10;45;39;30;32;5;23;7;44;14;7;18;14;4;27;27;953565.5504144671;1046084.6752677616;1260084.1012702407;948471.9624116031;1019927.503117106;2423892.25872145;1874000.9462809907;1109396.9119469917;1730384.4534049206;1275720.0811767604;2559149.852375735;1014120.0752195192;3484446.2132981783;174102.83903332305;1949643.9973795782;2619628.2991552767;2241841.234373967;1130502.630682058;1910215.5631833351;2051016.913293979;1697804.389947586;1699492.5331058828;2076087.1789440745;1360314.393326081;697578.2557355321;2541262.050355379;1055333.429490021;1436342.7251275713;1312428.3633522892;1445679.0798866767;1603283.948709278;685394.2936658948
46;51;24;24;28;33;15;47;48;52;16;39;49;36;44;6;7;4;5;4;13;11;36;50;6;439136.75416086166;374664.74174067104;579468.6626812615;436942.3843632705;218813.4033323265;516076.7001913149;266151.0636548027;532701.3686263768;309517.77598970925;577483.7750643444;270084.64550100255;266362.47279230854;362882.52935237065;10632.722923567604;266895.2483376306;326014.627581359;517204.46863513574;370196.07132989774;207204.09779330323;361718.0535379342;412891.3726360155;417285.12331196765;274013.5412144141;721510.8228367538;335099.04609409283;515685.5315926451;280751.5810249686;371118.6638990549;501178.58937254286;236621.53017414256;375876.91232486826;140625.25766480036
4;15;40;44;52;11;25;23;26;37;50;43;40;43;32;24;43;21;48;50;13;7;38;3;42;3577115.1778332926;3173033.409785278;3793140.8125601835;3617343.8871665113;1886165.202145336;6557556.711026728;787499.6623900194;3634329.099525252;10432097.431618819;3840190.8799081;3667330.9954245547;3222669.976581247;11479920.542563507;65188.22447347193;3806592.363698154;6633963.834553318;4949511.179892684;5297610.288984071;2565854.9225262036;7568615.260754324;4691714.571376332;4617150.125156786;3596002.773399897;3573659.617433077;4005142.79367589;5870566.920541852;3679549.8154714773;3581528.9380847286;3494807.7823925717;4524275.055422569;4406337.608545541;2316389.0484473505
45;30;31;25;24;22;49;4;15;44;25;13;10;18;19;15;25;18;29;17;10;27;21;39;17;0.00016644882520747554;9.417847858713327e-05;0.00027066866038818853;0.0002487364185277652;0.00020804290169929455;0.4730246039530663;0.11853709167748377;9.458033014578455e-07;0.13436821118779876;0.0011467362987839529;0.2583250654247053;0.46390878889784193;0.5342829347905945;0.08776040306838871;0.20602984477476383;0.38055620250597993;0.677598582258507;0.02583467419315568;0.17029115325841782;0.10122173152761134;0.30112029628392256;0.0020785827054422405;0.04376432802405358;1.4699868725314688e-05;3.620349449244806e-05;0.5342131600293412;0.00017503676723170397;0.0017182356407543739;0.12588189473800077;0.022951445395484354;0.15552763092840863;0.19882772872507984
32;20;5;6;10;38;10;3;45;31;21;38;20;21;48;7;33;27;33;44;44;12;7;10;45;123203.70906271985;139218.65157898824;161399.89992280665;138862.05341557754;68734.10590741257;408687.67606766336;185640.7240818723;139515.48702043653;209736.69593987783;147435.39568838663;206494.11375366728;172824.0498640949;286455.37086041213;98035.73980362841;281470.66915009;232441.18339292135;411369.5487682359;180810.09345733444;185977.46194267095;206001.65796425953;343177.49245247786;157188.71380609673;248787.56296787987;152042.7071716165;81752.61509202904;386403.51799218706;172645.72750104128;168037.94655825186;174881.42589891035;154020.35806951782;200775.07850510217;88351.89206702882
28;20;41;47;4;30;52;13;35;17;19;22;25;21;43;32;16;19;12;6;33;24;42;26;46;1067615.1115209998;1062697.71925209;1030969.3620289497;1062602.3349040078;501040.55659729376;1032928.0718029762;577312.8848081118;948015.469315403;697359.5239334038;1027213.3572809702;913128.4407849512;341474.2187683138;908153.351473326;1000.0;1203727.5914223709;3513333.2905803807;1035059.6127624703;1274304.33889811;403426.44192134304;801784.1422767075;734573.3908067058;955003.2050179921;909138.2561106473;888169.1060798728;502873.4163311569;1419765.6730131172;869449.4243130512;1008897.1657196473;866460.0927363124;1077961.6686858558;954514.5739715511;557085.1719941967
16;42;14;13;19;8;23;11;31;6;21;13;9;17;47;26;52;35;44;17;21;6;45;33;38;59499.19103206543;46738.97245471022;65519.071543745595;61420.79919064896;23890.766799604746;134586.34357909398;57703.42694672725;63230.53246759029;67932.95519654224;63970.94895967247;84266.51095136853;83299.05262159373;102534.05030593848;12111.32917963422;119539.98775551579;103573.2896350512;136917.4852160655;66570.64500839304;80649.56421958025;64338.271182621356;113427.01981581094;58566.0292144684;75332.70277877976;44913.893630277795;34244.38092204464;119637.03043917274;55083.56417039809;67775.5987524353;87640.85559703143;60527.41334412092;73848.05609702344;29937.43088002943
37;26;30;8;47;12;24;20;25;42;47;8;49;20;46;9;41;44;29;37;36;23;44;13;38;6801.65274035663;7328.155517246465;8054.348491864747;7119.698270036272;3906.7757573697913;26652.58915946038;15210.236089139396;7710.627008065611;13815.085482833114;7951.913312837749;14890.00817998739;19219.78674927606;35708.64730575689;2173.4556960256996;26201.26279356794;18415.829235536406;31000.47125143451;11700.455864116331;14037.237487582897;13455.688744008512;19682.789066985675;8043.780538864234;12426.548389718768;8763.870301939412;6086.877769236544;24626.825925041005;7793.4116525225745;10404.060990875147;14486.850470212263;9040.214765217406;13756.971833570527;8100.38047740885
11;24;29;41;40;14;43;11;19;5;28;45;20;51;32;44;36;4;5;44;45;24;10;13;12;571761.155173838;632470.0904058834;764154.943393126;599189.6240589904;375802.6528459862;1200242.8824284682;806164.6551297904;730920.4353537272;938193.7913451807;748590.4092766218;1309416.1942443636;1170961.238071229;895772.5621009871;60314.68342494564;1678489.369093304;1501682.9908370564;1215146.7474550386;886152.5302050178;1026765.7975613598;878053.8979531702;1322740.5556053983;777650.4719248123;1102146.785978151;713275.8135418921;430926.16679291;1253383.2477385718;602070.0712998648;821013.4321879457;1479579.9467747652;685292.8671520646;905944.2003118155;357560.71054551133
32;11;47;32;14;28;4;32;28;11;6;7;29;7;14;23;32;42;11;32;42;6;3;3;8;7544797.505721296;8220796.916746223;7886186.961347785;7463554.871979098;3190682.587444938;11445269.30646851;6082062.397605938;7697527.967046895;9832750.845327072;7786714.611371682;13790765.996998068;7539033.603524942;8121080.937202996;2159838.408975046;5685643.533122223;14693444.406343281;11766919.605474094;10799443.573667375;4717282.002792633;10491288.369155178;9969824.712030394;9299865.24576123;6297786.704940178;6964359.563950699;5494251.0774978055;10059132.318426227;8545865.764284616;8855106.575291004;8681136.189563895;8643080.335115705;8324183.096505901;2699249.8756608265
11;18;37;37;21;36;33;36;7;24;49;52;20;27;34;17;12;24;15;30;39;38;15;30;51;12.418001848319742;17.10968178532029;17.092022369462594;12.466175216036055;12.700936651771869;87.40777487236676;42.500513645350665;15.778357901883684;43.10244191284339;16.576996119222954;52.139062074425084;75.70738456117036;73.48925480748568;42.470272435334216;46.33029241817622;63.28036162280799;85.05015448006225;30.444842867094103;44.47704468484599;46.64179878450351;57.015228079537735;19.143417281326386;37.01856517309439;15.094880870956933;11.330478485706802;84.37602811327093;24.64615874145118;22.614691407949763;40.06003671020539;25.493564942878084;39.132547362162036;23.73414276123965
12;45;10;34;48;28;27;30;51;34;18;43;49;17;22;19;47;4;51;42;45;43;31;41;40;550740.9930626913;588182.9265833833;739375.9211946797;575435.7831105527;356962.0672968938;1146463.0261153847;696394.8200715493;710475.0757702066;932347.1404104668;726800.6532448068;1068301.837454585;858773.9820994558;911555.2869539063;41561.3027722504;1493356.7857140102;1299880.5061962265;1084960.6125178973;839292.6391361476;1009463.215064382;834833.790059721;1239185.0681998567;765059.4982140209;938156.9282111316;654401.601632085;454628.0684089912;1147041.2113644371;574013.832517404;823884.540249109;1340977.0909569385;639093.9864310473;834720.0063671407;308153.01971130003
51;13;3;48;29;38;15;24;18;9;21;38;26;11;35;5;12;15;41;36;46;3;41;37;48;1563923.5155646375;1585570.0664044449;2592049.3043004083;1581516.3813242381;1676029.3311798603;5017617.801696823;2463021.4526126594;2483513.4927319908;1628519.1212337494;2624204.5195292714;2506067.775194444;3625257.262312539;2521064.2083433643;1679502.6357008775;2477248.360215933;3730638.851347819;3710026.510554965;2633111.4154801616;1578685.648188923;1599558.4178888171;2617263.7230728776;2524543.7085522804;2554612.392929685;2442050.551723567;1601297.3937308996;5055495.159819251;2514418.410951311;2447428.627064725;2546921.3242289247;2473753.631715458;2535163.699853164;899674.9356542064
9;52;4;28;46;42;6;31;41;11;39;45;28;24;28;25;19;43;42;9;24;33;35;20;39;0.006942769613802637;0.00592995353674108;0.0031431622902649958;0.006113031456455161;0.002607415198100607;0.003853902829580811;0.006374872605451404;0.00577985571029137;0.020320187663296404;0.002523119686847921;0.005161260655005132;0.004874682693126871;0.00477076645132134;0.0025080927421249374;0.0059584210072196;0.0031813248013532786;0.0034824457531780293;0.0023640213388025034;0.0062426689312966984;0.005321249988105105;0.0026508854624515362;0.0046825198250748145;0.003956546166562883;0.007016729377935198;0.005248061535978725;0.003427859253451497;0.004941778863045146;0.006848922738908725;0.004136021258450664;0.006059305763528867;0.005214061173258465;0.0031536132462084377
28;33;10;36;5;10;9;16;31;26;33;47;39;24;43;46;42;15;27;25;39;31;23;16;46;373736.65240489657;422523.78976471216;422092.690714917;387066.0767629083;272012.37295657303;1203391.2335770915;538607.5723260508;398159.29907606257;394651.83766915137;412562.6881075242;814338.7607170142;266442.49036616355;781462.0485818232;41561.3027722504;881786.6607571802;941434.7487045674;1379702.4530834646;628982.5000589628;425480.29755766934;411851.8122945594;766371.1063535418;715899.792195243;579385.5329778094;525128.3346848934;305192.2092447486;1220787.1569272128;463463.6179907326;540576.9800728476;682520.9723862062;439508.12450041797;587889.3705195732;299751.05598878086
32;43;28;7;31;28;39;41;30;36;41;35;20;9;38;8;20;51;24;31;49;37;4;26;17;1034524.192969709;989520.0140881534;1291337.9311438275;1042989.3939106244;785063.6162380208;2973707.317886421;1722381.1207997308;1198330.2592358247;2026780.5550898975;1269663.913404487;1845823.7695418906;820446.7298974191;2678597.2666595317;290337.7788101536;1913005.0883019601;2085232.6051346676;2869098.27760007;1692317.1754935;1414792.4941374066;1892459.0200174311;2591086.643873309;1382036.4875927297;2083807.848648349;1240537.3803783138;1280480.6194092112;2954405.870334783;1516708.7734230082;1353703.13516502;1809191.9221852338;1536883.600621461;1652841.6933997383;660731.7454990163
32;5;7;6;10;18;15;34;9;33;37;36;5;19;51;35;38;21;33;47;6;5;8;12;31;247677.55260530039;281583.5149831512;339867.7707011939;270537.5580401386;188569.44695668458;546611.3180380681;369093.4648174532;292751.46493967186;289219.2606832692;344088.5656865422;478898.190897601;198458.5910868897;454591.5228762162;40662.4870131859;420756.7733740177;439956.44081970997;550197.5080299228;321818.2485474845;357911.5906774327;362647.91295178945;405006.1103056079;308534.0858171705;370563.2054941763;267265.9076363795;206225.93090741037;611974.7156896531;254780.64244961346;343436.7166308234;432601.41022825404;302319.61060440296;343286.9173163072;117221.53559957286
30;41;26;12;44;4;31;20;15;26;34;10;40;29;15;20;35;46;14;17;36;48;45;21;7;22629.66310876726;27261.860795695753;32165.90460880637;23912.732874176625;15786.842705832749;92521.60025346471;53808.00883868698;31147.90470359112;41033.098914326016;32013.073761833613;45503.94821492529;55667.51429397327;95630.6249214373;4070.242105075496;75976.57695724117;55620.8201869626;96295.34593698298;37019.939358507276;43662.42417100522;36650.874867577164;75646.20088216242;32122.323680827023;40608.07378549551;24260.897393004707;19874.251381831662;90310.72517072775;27405.748298371956;35807.48650461413;55224.6462981776;33856.53208789977;45116.529568732716;24523.925185536227
23;35;39;33;9;12;27;48;49;22;20;34;16;26;47;7;36;11;46;22;35;39;38;3;42;5943263.961026946;5489402.890735169;5992360.555724316;6036670.835811225;2550308.7756202626;10596795.493945934;4949033.528468309;6014000.935213236;9055493.809096614;6021788.127988773;10398583.028641125;5005449.93821323;7204012.680146974;27393.774325397182;5136667.412291364;11071069.222067894;9161350.356920581;8415104.533923507;6015036.448128088;10167928.966784868;5881134.285122949;7569901.266939184;5892024.901908271;5520205.732966794;4581177.05982111;9365731.532297159;6035695.231598692;5954610.970063811;7259970.143771811;7609728.087141547;6697396.482890171;2355904.874347463
26;49;48;18;51;28;20;3;37;48;46;7;39;5;41;41;11;47;6;21;31;13;51;7;38;27943.866661372118;31756.270047123064;39050.20765899312;28416.32057011917;19083.142178163944;188138.31454428617;40404.24587396061;37919.74321234042;81676.09815287312;39593.136744867246;62230.94968251318;131815.92935299754;165889.4777128613;21063.463527732565;123558.0704890196;69978.12384241466;169360.16186484045;61840.521828718076;83433.96622122802;66418.66330138803;258192.1978009915;37378.35621725945;83261.22814974005;32836.185865400475;33932.38166635627;232993.74885559833;48973.952506478745;41807.8473552139;78380.10432893534;47484.825476122955;79493.716722997;62960.5484356759
36;27;46;6;4;15;49;37;36;22;9;14;9;39;39;8;24;45;5;16;20;28;44;39;6;1433268.5778474065;1500004.2194113059;1633950.6189616844;1474449.4161378662;707840.3056957956;3847368.433678952;1706986.7326349763;1549552.3418893325;1426414.1510630387;1610925.750017215;1146827.9376344245;1494555.0801968938;1304813.1245685343;1000.0;1841808.3809439617;4358596.344209912;3303076.4158059503;2208873.7862805733;1079924.1949641735;1649944.265854089;2545962.2034228593;1624400.4922523329;1691074.5020613302;4021590.5966310874;950753.7198866329;3362757.244781233;1306819.3519830566;1687926.2744954876;2682952.996425596;1681138.9283081244;1894518.5462681276;982954.3213002664
25;15;21;25;32;11;39;36;51;42;45;37;29;31;45;5;4;44;26;27;18;24;4;16;34;2797666.076698986;3047496.754282988;3622223.790219086;2755165.073257102;1998400.1530177977;11683341.654706307;5005175.167250805;2946423.249984966;3995747.108853073;3186937.3609182434;9766940.432844952;2157038.842467399;10312618.424694953;4651575.811511252;4949676.88701091;10310542.780827656;11145496.156951997;5353045.609034983;5922301.9653901355;6370103.397825968;5185731.574354706;4846670.047665879;6034454.2869830625;3504141.2615936478;2162116.6998891556;12151657.38309221;3990166.741643616;4382072.650705228;7987743.043452275;5457610.723663115;5589342.703693081;2991367.993077045
4;7;50;32;7;31;31;36;18;5;20;28;8;35;41;49;49;44;8;27;3;42;42;25;42;13533.74373628332;13722.531059134471;14357.747646181318;13687.176654773815;10044.040802187546;39636.68495404653;9438.142202884952;13751.960577406107;9756.723561622335;14537.2394187782;24776.537588027484;19018.351709210223;24925.650613265407;6409.566202382081;38363.47457209908;14347.340882978253;39897.68676757098;14586.959587843146;24392.878782514126;9581.603249856978;79687.24356468342;13980.956708590882;14148.7840615408;37815.96352253531;9592.118115537955;9884.645580944798;24859.5695896925;24193.499595388294;14105.855883137887;6035.86895473842;20102.351538194554;14730.53934663352
46;9;16;21;26;23;12;41;7;34;13;29;21;19;44;34;10;46;23;24;7;17;34;11;3;3025733.355729576;3136965.6354476316;3428540.6720055807;3198905.6758552445;2888284.489486047;9488743.80105582;4407531.459771401;3356831.083477492;3080235.1178537696;3395981.3853800036;2697670.199130421;4504128.966875369;4855150.0335741695;2306967.962561387;4857169.745031357;3278655.4608123195;8120023.85045674;2766495.844195994;3628393.11382599;3526236.567490143;5504908.403970327;3486101.6156696603;3305928.9335084036;3444368.7760733753;1337701.5956372651;8829681.65525171;2973994.4334491547;3748927.1414647317;3012436.1511942823;3201297.300792339;3959799.6809009234;1806378.741022528
24;51;38;8;9;27;25;33;37;31;5;48;24;46;41;6;24;15;5;6;46;14;40;36;33;199670.71562182115;241718.6353785975;249180.5962423712;198732.20901934468;120992.19927875198;273864.142283613;206875.91463680236;229110.8700370922;193294.97804313994;248272.1172914365;267527.2613254179;268640.7695367211;358080.6623273605;5269.4575538687905;268226.67190923577;321811.9928504442;258844.12746527293;179319.6504062929;184876.28654135292;225864.26658164515;183043.10961169619;254159.1062338648;206924.16548307033;235008.99349855012;104408.44322929771;321708.647742907;186449.81369093756;239662.90726994388;217671.88478082855;172275.78721015833;220716.21276939457;66832.8285448886
38;8;43;7;20;7;9;3;19;6;25;52;48;23;14;21;43;49;21;49;25;21;33;25;25;22533.56181829965;27307.359825790474;32289.153969509367;23893.234957423552;15781.02995985356;92661.26840077376;53966.28053080511;31025.13773070829;41030.54116459009;31859.869664873782;46781.6089349834;52315.23988309792;98628.61573361677;3741.980401244146;83230.0086940481;54183.054281694145;91096.08807176836;39784.01180765328;43667.81181893825;36525.562209581985;74542.676554793;31489.644873934107;42250.36302968278;31042.416947983784;19816.46664206147;91013.75977920167;27253.218286975665;38419.63243603363;50861.994022599356;32335.6533847619;45377.574860576045;24480.336860506693
25;13;17;8;27;45;31;17;30;48;35;47;40;3;24;41;23;6;16;6;35;42;19;49;17;53078.10908846931;58448.76474852265;54680.45160719342;53677.31303763074;66693.12559161737;402292.17722151673;116458.48230954919;52382.56527743487;171199.6053595589;55361.26604873361;124739.04992784275;401960.5798855441;165818.05723333542;44743.71017847643;263499.4089510622;148330.88551193642;379182.8676185116;75235.20938658465;193655.26895620197;74540.70994537185;278412.3395951454;56397.79121710017;96892.75594717676;71292.00454847806;70458.71369565047;241738.14674798455;63997.960114361165;80605.49135819281;114077.22657048427;64500.562342263926;136478.3533340644;107265.74119271364
24;3;32;32;12;34;21;48;51;47;50;24;20;25;16;40;6;22;25;18;46;11;48;27;43;90273.53132585522;92964.73227503595;112275.82157503293;94402.28341169874;76271.03392437479;405030.1287006135;251666.12259653248;110086.28778492965;221002.3236620183;110838.44499243583;405632.93671104196;470482.5692196595;465671.1252784844;85101.47681634456;348047.39028035675;336014.69807990897;513139.764086859;210203.06685724328;257403.9366637258;197819.02130264486;319168.11140299495;131019.76470659339;214461.386469575;115279.59513980552;95884.67321337358;504821.33362248377;128673.82007328744;159375.19209162585;209517.76125888305;211389.2985958832;231463.92107064338;137513.84827833748
38;20;42;45;27;26;7;43;23;13;42;21;29;16;7;6;52;14;49;38;9;37;12;19;43;229765.49279652289;280278.94543190225;321058.4894883858;239517.36474362575;182033.9257115719;804433.6671135193;573366.2773945801;308967.79396417923;476030.574549768;317866.11528764915;850467.4278100001;1432984.296111152;897389.8155249794;150414.87580093934;774356.307313999;1051923.6280169217;1082348.4628941284;467846.0603750211;608398.5075436077;481180.553336481;690830.7540120179;342539.475133814;505798.5803274233;263489.95894220594;164745.1622598894;865662.6225850648;277803.6882565184;371211.79960735183;589074.3956399589;378227.27489310125;532667.076428876;311777.0301475397
18;6;49;26;12;25;27;13;29;46;6;38;37;47;39;7;38;50;51;23;15;16;21;32;8;53033.02074392748;64348.151803771434;61529.61465483723;56657.48225684244;28526.96946570427;166505.16386412908;83799.90143867278;59539.55013966261;125056.99303440997;60287.13986308531;106138.4677397087;184769.514016069;112763.28561828012;15010.947730199085;145237.72876382672;141765.30692842038;184623.46763961267;87855.90989046264;99875.86266192737;86388.24214872158;148183.49154471463;67400.83502566586;94983.44028587252;58458.99150217469;32403.162684322342;156659.5691300183;64176.9307853519;74376.32654861268;88775.60049901962;82966.48941258507;93069.91859402027;44794.195658169236
31;48;31;3;30;40;50;5;44;41;35;35;28;22;16;14;29;52;17;18;8;30;51;45;14;3025733.355729576;3067603.6462983596;3503519.928722662;3163829.893525626;2957503.4512115126;9365873.715782333;4448839.297671547;3393042.8774739625;3045312.054956099;3433422.7474851203;2763105.945580826;4588751.741286837;4855150.0335741695;2215552.491915623;3988765.9044795935;3278655.4608123195;8350449.113113989;2972751.4508364033;3856421.9415183268;3638530.759995107;4639811.221014196;3124915.028788504;3452923.0441084537;3195116.6529746195;1303592.1509854728;9191392.603610538;3042795.1394419777;3525048.1874405616;3332315.746365458;3272081.822343376;3933093.580301439;1818589.269666214
40;22;38;23;42;35;51;10;18;12;11;3;7;35;43;40;44;44;40;43;37;28;32;5;28;578237.3419842648;578322.7668431252;641123.0097093879;578331.9203916603;459422.11831504747;1766924.2374279683;968831.2351379746;624614.7220663049;730896.31434065;646127.9225856703;968885.6244017916;407777.96970080055;782934.3992400828;26670.357222539442;1089412.887570773;1149681.1465704285;1499281.6298422941;771365.986648716;901283.1907707226;916314.1104782232;1466360.6280037973;774010.757993909;858360.7406203545;587493.3620322628;381531.32846544543;1677798.4334989402;791979.1107025404;793592.0655144916;771533.6911703061;642140.8021701181;827707.9937140197;376537.08495369495
